timestamp,src,dst,protocol,length,prediction
2025-07-18 15:02:08,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:09,192.168.0.193,169.150.246.66,TCP,183,20
2025-07-18 15:02:09,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:09,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:09,192.168.0.193,169.150.246.66,TCP,517,20
2025-07-18 15:02:09,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:09,192.168.0.193,169.150.246.66,TCP,729,20
2025-07-18 15:02:09,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:10,192.168.0.1,192.168.0.193,UDP,249,20
2025-07-18 15:02:11,192.168.0.193,52.5.133.159,TCP,66,20
2025-07-18 15:02:11,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:12,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:13,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:14,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:15,192.168.0.193,169.150.246.66,TCP,548,20
2025-07-18 15:02:16,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:17,192.168.0.193,169.150.246.66,TCP,887,20
2025-07-18 15:02:18,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:18,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:19,192.168.0.193,169.150.246.66,TCP,99,20
2025-07-18 15:02:19,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:20,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:20,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:20,192.168.0.193,169.150.246.66,TCP,392,20
2025-07-18 15:02:21,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:21,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:21,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:21,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:21,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:22,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:22,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:22,20.49.111.33,192.168.0.193,TCP,590,20
2025-07-18 15:02:22,192.168.0.193,20.49.111.33,TCP,66,20
2025-07-18 15:02:22,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:22,192.168.0.193,169.150.246.66,TCP,173,20
2025-07-18 15:02:22,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:23,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:23,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:23,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:23,192.168.0.193,169.150.246.66,TCP,106,20
2025-07-18 15:02:23,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:24,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:24,13.107.246.55,192.168.0.193,TCP,1254,20
2025-07-18 15:02:24,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:25,192.168.0.193,104.18.19.125,TCP,590,20
2025-07-18 15:02:25,192.168.0.193,104.18.19.125,TCP,181,20
2025-07-18 15:02:25,192.168.0.193,169.150.246.66,TCP,182,20
2025-07-18 15:02:25,192.168.0.193,104.18.19.125,TCP,85,20
2025-07-18 15:02:25,192.168.0.193,169.150.246.66,TCP,1041,20
2025-07-18 15:02:26,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:26,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:26,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:26,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:27,192.168.0.193,169.150.246.66,TCP,931,20
2025-07-18 15:02:27,192.168.0.193,13.107.246.55,TCP,54,20
2025-07-18 15:02:27,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:27,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:27,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:28,192.168.0.193,34.204.145.2,TCP,66,20
2025-07-18 15:02:28,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:28,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:28,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:28,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:28,192.168.0.193,169.150.246.66,TCP,294,20
2025-07-18 15:02:29,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:29,192.168.0.193,169.150.246.66,TCP,294,20
2025-07-18 15:02:30,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:30,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:30,104.18.19.125,192.168.0.193,TCP,54,20
2025-07-18 15:02:31,104.18.19.125,192.168.0.193,TCP,54,20
2025-07-18 15:02:31,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:31,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:31,52.5.133.159,192.168.0.193,TCP,66,20
2025-07-18 15:02:32,13.107.246.55,192.168.0.193,TCP,1254,20
2025-07-18 15:02:32,192.168.0.193,13.107.246.55,TCP,66,20
2025-07-18 15:02:32,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:32,13.107.246.55,192.168.0.193,TCP,1254,20
2025-07-18 15:02:32,192.168.0.193,13.107.246.55,TCP,66,20
2025-07-18 15:02:32,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:33,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:33,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:33,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:34,192.168.0.193,169.150.246.66,TCP,167,20
2025-07-18 15:02:34,192.168.0.193,169.150.246.66,TCP,1116,20
2025-07-18 15:02:35,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:35,192.168.0.193,169.150.246.66,TCP,570,20
2025-07-18 15:02:36,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:36,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:36,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:37,13.107.246.55,192.168.0.193,TCP,1254,20
2025-07-18 15:02:37,192.168.0.193,13.107.246.55,TCP,66,20
2025-07-18 15:02:37,192.168.0.193,169.150.246.66,TCP,173,20
2025-07-18 15:02:37,192.168.0.193,169.150.246.66,TCP,1172,20
2025-07-18 15:02:38,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:38,192.168.0.193,169.150.246.66,TCP,384,20
2025-07-18 15:02:38,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:38,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:38,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:39,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:39,20.49.111.33,192.168.0.193,TCP,590,20
2025-07-18 15:02:40,192.168.0.193,20.49.111.33,TCP,66,20
2025-07-18 15:02:40,192.168.0.193,169.150.246.66,TCP,264,20
2025-07-18 15:02:40,192.168.0.193,169.150.246.66,TCP,163,20
2025-07-18 15:02:40,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:40,192.168.0.193,20.49.111.33,TCP,1046,20
2025-07-18 15:02:41,192.168.0.193,169.150.246.66,TCP,371,20
2025-07-18 15:02:41,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:42,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:42,192.168.0.193,3.228.53.199,TCP,66,20
2025-07-18 15:02:42,104.18.19.125,192.168.0.193,TCP,135,20
2025-07-18 15:02:42,192.168.0.193,169.150.246.66,TCP,173,20
2025-07-18 15:02:43,192.168.0.193,169.150.246.66,TCP,616,20
2025-07-18 15:02:43,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:44,192.168.0.193,169.150.246.66,TCP,372,20
2025-07-18 15:02:44,34.204.145.2,192.168.0.193,TCP,66,20
2025-07-18 15:02:44,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:44,192.168.0.193,104.18.19.125,TCP,54,20
2025-07-18 15:02:44,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:45,192.168.0.193,169.150.246.66,TCP,419,20
2025-07-18 15:02:45,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:45,192.168.0.193,169.150.246.66,TCP,377,20
2025-07-18 15:02:46,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:46,192.168.0.193,169.150.246.66,TCP,88,20
2025-07-18 15:02:46,192.168.0.193,169.150.246.66,TCP,396,20
2025-07-18 15:02:46,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:46,192.168.0.193,169.150.246.66,TCP,88,20
2025-07-18 15:02:46,192.168.0.193,169.150.246.66,TCP,194,20
2025-07-18 15:02:47,192.168.0.193,169.150.246.66,TCP,975,20
2025-07-18 15:02:47,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:47,192.168.0.193,169.150.246.66,TCP,784,20
2025-07-18 15:02:48,192.168.0.193,169.150.246.66,TCP,98,20
2025-07-18 15:02:48,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:48,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:48,192.168.0.193,54.237.58.74,TCP,66,20
2025-07-18 15:02:48,20.49.111.33,192.168.0.193,TCP,157,20
2025-07-18 15:02:48,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:48,20.49.111.33,192.168.0.193,TCP,462,20
2025-07-18 15:02:48,192.168.0.193,20.49.111.33,TCP,54,20
2025-07-18 15:02:48,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:49,3.228.53.199,192.168.0.193,TCP,66,20
2025-07-18 15:02:49,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:49,192.168.0.193,20.49.111.33,TCP,78,20
2025-07-18 15:02:49,192.168.0.193,169.150.246.66,TCP,178,20
2025-07-18 15:02:49,192.168.0.193,20.49.111.33,TCP,54,20
2025-07-18 15:02:49,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:49,192.168.0.193,169.150.246.66,TCP,391,20
2025-07-18 15:02:49,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:50,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:50,192.168.0.193,169.150.246.66,TCP,561,20
2025-07-18 15:02:50,192.168.0.193,169.150.246.66,TCP,98,20
2025-07-18 15:02:50,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:50,169.150.246.66,192.168.0.193,TCP,66,20
2025-07-18 15:02:51,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:51,192.168.0.193,169.150.246.66,TCP,190,20
2025-07-18 15:02:51,192.168.0.193,169.150.246.66,TCP,434,20
2025-07-18 15:02:51,192.168.0.193,169.150.246.66,TCP,675,20
2025-07-18 15:02:51,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:51,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:51,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:51,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:51,192.168.0.193,169.150.246.66,TCP,191,20
2025-07-18 15:02:52,192.168.0.193,169.150.246.66,TCP,485,20
2025-07-18 15:02:52,192.168.0.193,169.150.246.66,TCP,806,20
2025-07-18 15:02:52,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:52,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:52,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:52,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:52,199.60.103.28,192.168.0.193,UDP,1242,20
2025-07-18 15:02:52,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:52,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,173,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,578,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,327,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,105,20
2025-07-18 15:02:53,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:53,192.168.0.193,199.60.103.28,UDP,93,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,96,20
2025-07-18 15:02:53,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:54,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:54,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:54,192.168.0.193,169.150.246.66,TCP,186,20
2025-07-18 15:02:54,192.168.0.193,169.150.246.66,TCP,306,20
2025-07-18 15:02:54,192.168.0.193,169.150.246.66,TCP,1094,20
2025-07-18 15:02:54,192.168.0.193,44.212.162.130,TCP,66,20
2025-07-18 15:02:54,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:54,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:54,192.168.0.193,169.150.246.66,TCP,88,20
2025-07-18 15:02:54,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:54,199.60.103.28,192.168.0.193,UDP,94,20
2025-07-18 15:02:54,199.60.103.28,192.168.0.193,UDP,66,20
2025-07-18 15:02:54,199.60.103.28,192.168.0.193,UDP,65,20
2025-07-18 15:02:55,199.60.103.28,192.168.0.193,UDP,1225,20
2025-07-18 15:02:55,192.168.0.193,199.60.103.28,UDP,94,20
2025-07-18 15:02:55,192.168.0.193,199.60.103.28,UDP,88,20
2025-07-18 15:02:55,192.168.0.193,199.60.103.28,UDP,88,20
2025-07-18 15:02:55,192.168.0.193,199.60.103.28,UDP,88,20
2025-07-18 15:02:55,192.168.0.193,192.168.0.1,UDP,79,20
2025-07-18 15:02:55,192.168.0.193,192.168.0.1,UDP,79,20
2025-07-18 15:02:55,192.168.0.193,35.190.80.1,UDP,1292,20
2025-07-18 15:02:56,192.168.0.193,35.190.80.1,UDP,1292,20
2025-07-18 15:02:56,192.168.0.193,35.190.80.1,TCP,236,20
2025-07-18 15:02:56,192.168.0.193,35.190.80.1,TCP,93,20
2025-07-18 15:02:56,192.168.0.193,169.150.246.66,TCP,92,20
2025-07-18 15:02:56,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:56,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:56,192.168.0.193,169.150.246.66,TCP,254,20
2025-07-18 15:02:56,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:02:56,192.168.0.193,169.150.246.66,TCP,603,20
2025-07-18 15:02:56,192.168.0.193,169.150.246.66,TCP,88,20
2025-07-18 15:02:56,192.168.0.193,34.231.42.187,TCP,720,20
2025-07-18 15:02:56,192.168.0.193,34.231.42.187,TCP,85,20
2025-07-18 15:02:56,54.237.58.74,192.168.0.193,TCP,66,20
2025-07-18 15:02:57,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:57,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:57,20.49.111.33,192.168.0.193,TCP,54,20
2025-07-18 15:02:57,199.60.103.28,192.168.0.193,UDP,66,20
2025-07-18 15:02:57,192.168.0.193,169.150.246.66,TCP,88,20
2025-07-18 15:02:57,192.168.0.1,192.168.0.193,UDP,197,20
2025-07-18 15:02:57,192.168.0.193,169.150.246.66,TCP,176,20
2025-07-18 15:02:57,192.168.0.193,169.150.246.66,TCP,180,20
2025-07-18 15:02:57,192.168.0.193,169.150.246.66,TCP,516,20
2025-07-18 15:02:57,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:57,35.190.80.1,192.168.0.193,UDP,82,20
2025-07-18 15:02:57,35.190.80.1,192.168.0.193,TCP,54,20
2025-07-18 15:02:57,35.190.80.1,192.168.0.193,TCP,54,20
2025-07-18 15:02:58,35.190.80.1,192.168.0.193,TCP,93,20
2025-07-18 15:02:58,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:58,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:02:58,169.150.246.66,192.168.0.193,TCP,96,20
2025-07-18 15:02:58,192.168.0.193,35.190.80.1,TCP,54,20
2025-07-18 15:02:58,192.168.0.193,169.150.246.66,TCP,240,20
2025-07-18 15:02:58,192.168.0.193,169.150.246.66,TCP,376,20
2025-07-18 15:02:58,169.150.246.66,192.168.0.193,TCP,66,20
2025-07-18 15:02:58,169.150.246.66,192.168.0.193,TCP,66,20
2025-07-18 15:02:58,169.150.246.66,192.168.0.193,TCP,66,20
2025-07-18 15:02:58,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:58,192.168.0.1,192.168.0.193,UDP,273,20
2025-07-18 15:02:58,169.150.246.66,192.168.0.193,TCP,96,20
2025-07-18 15:02:58,192.168.0.193,35.190.80.1,UDP,1292,20
2025-07-18 15:02:59,199.60.103.28,192.168.0.193,TCP,66,20
2025-07-18 15:02:59,192.168.0.193,199.60.103.28,TCP,54,20
2025-07-18 15:02:59,192.168.0.193,199.60.103.28,TCP,1254,20
2025-07-18 15:02:59,192.168.0.193,199.60.103.28,TCP,886,20
2025-07-18 15:02:59,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:02:59,192.168.0.193,169.150.246.66,TCP,54,20
2025-07-18 15:02:59,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,648,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,742,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:00,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:01,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:01,192.168.0.193,169.150.246.66,TCP,645,20
2025-07-18 15:03:01,13.107.246.55,192.168.0.193,TCP,1254,20
2025-07-18 15:03:01,199.60.103.28,192.168.0.193,TCP,54,20
2025-07-18 15:03:01,192.168.0.193,13.107.246.55,TCP,54,20
2025-07-18 15:03:01,52.5.133.159,192.168.0.193,TCP,66,20
2025-07-18 15:03:01,192.168.0.193,169.150.246.66,TCP,338,20
2025-07-18 15:03:01,192.168.0.193,169.150.246.66,TCP,621,20
2025-07-18 15:03:01,199.60.103.28,192.168.0.193,TCP,229,20
2025-07-18 15:03:01,44.212.162.130,192.168.0.193,TCP,66,20
2025-07-18 15:03:01,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:03:01,192.168.0.193,44.212.162.130,TCP,54,20
2025-07-18 15:03:01,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:01,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:02,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:02,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:02,192.168.0.193,44.212.162.130,TCP,54,20
2025-07-18 15:03:02,192.168.0.193,23.23.77.161,TCP,66,20
2025-07-18 15:03:02,35.190.80.1,192.168.0.193,TCP,135,20
2025-07-18 15:03:02,34.231.42.187,192.168.0.193,TCP,54,20
2025-07-18 15:03:02,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:02,199.60.103.28,192.168.0.193,TCP,1254,20
2025-07-18 15:03:02,192.168.0.193,199.60.103.28,TCP,54,20
2025-07-18 15:03:02,192.168.0.193,35.190.80.1,TCP,54,20
2025-07-18 15:03:02,34.231.42.187,192.168.0.193,TCP,316,20
2025-07-18 15:03:02,34.231.42.187,192.168.0.193,TCP,85,20
2025-07-18 15:03:02,192.168.0.193,34.231.42.187,TCP,54,20
2025-07-18 15:03:02,192.168.0.193,199.60.103.28,TCP,118,20
2025-07-18 15:03:02,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:03:03,192.168.0.193,35.190.80.1,TCP,93,20
2025-07-18 15:03:03,192.168.0.193,35.190.80.1,TCP,89,20
2025-07-18 15:03:03,192.168.0.193,35.190.80.1,TCP,232,20
2025-07-18 15:03:03,192.168.0.193,35.190.80.1,TCP,614,20
2025-07-18 15:03:03,192.168.0.193,199.60.103.28,TCP,146,20
2025-07-18 15:03:03,192.168.0.193,199.60.103.28,TCP,1060,20
2025-07-18 15:03:03,192.168.0.193,199.60.103.28,TCP,134,20
2025-07-18 15:03:03,199.60.103.28,192.168.0.193,TCP,66,20
2025-07-18 15:03:03,199.60.103.28,192.168.0.193,TCP,582,20
2025-07-18 15:03:03,192.168.0.193,169.150.246.66,TCP,284,20
2025-07-18 15:03:03,192.168.0.193,169.150.246.66,TCP,541,20
2025-07-18 15:03:03,192.168.0.193,35.190.80.1,UDP,1292,20
2025-07-18 15:03:03,192.168.0.193,199.60.103.28,TCP,85,20
2025-07-18 15:03:03,199.60.103.28,192.168.0.193,TCP,85,20
2025-07-18 15:03:03,35.190.80.1,192.168.0.193,TCP,54,20
2025-07-18 15:03:04,35.190.80.1,192.168.0.193,TCP,54,20
2025-07-18 15:03:04,34.204.145.2,192.168.0.193,TCP,66,20
2025-07-18 15:03:04,35.190.80.1,192.168.0.193,UDP,1292,20
2025-07-18 15:03:04,192.168.0.193,35.190.80.1,UDP,1292,20
2025-07-18 15:03:04,199.60.103.28,192.168.0.193,TCP,54,20
2025-07-18 15:03:04,192.168.0.193,52.22.134.4,TCP,66,20
2025-07-18 15:03:04,192.168.0.193,199.60.103.28,TCP,54,20
2025-07-18 15:03:04,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:05,44.212.162.130,192.168.0.193,TCP,54,20
2025-07-18 15:03:05,192.168.0.193,44.212.162.130,TCP,54,20
2025-07-18 15:03:05,23.23.77.161,192.168.0.193,TCP,66,20
2025-07-18 15:03:05,35.190.80.1,192.168.0.193,UDP,1292,20
2025-07-18 15:03:05,35.190.80.1,192.168.0.193,UDP,626,20
2025-07-18 15:03:05,35.190.80.1,192.168.0.193,UDP,163,20
2025-07-18 15:03:05,192.168.0.193,35.190.80.1,UDP,213,20
2025-07-18 15:03:05,192.168.0.193,169.150.246.66,TCP,274,20
2025-07-18 15:03:05,192.168.0.193,35.190.80.1,UDP,75,20
2025-07-18 15:03:05,192.168.0.193,35.190.80.1,UDP,75,20
2025-07-18 15:03:05,192.168.0.193,169.150.246.66,TCP,458,20
2025-07-18 15:03:05,199.60.103.28,192.168.0.193,TCP,1095,20
2025-07-18 15:03:05,199.60.103.28,192.168.0.193,TCP,1254,20
2025-07-18 15:03:05,192.168.0.193,199.60.103.28,TCP,54,20
2025-07-18 15:03:05,199.60.103.28,192.168.0.193,TCP,245,20
2025-07-18 15:03:06,35.190.80.1,192.168.0.193,UDP,66,20
2025-07-18 15:03:06,199.60.103.28,192.168.0.193,TCP,843,20
2025-07-18 15:03:06,199.60.103.28,192.168.0.193,TCP,733,20
2025-07-18 15:03:06,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:03:06,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:03:06,199.60.103.28,192.168.0.193,TCP,85,20
2025-07-18 15:03:06,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:03:06,192.168.0.193,169.150.246.66,TCP,304,20
2025-07-18 15:03:06,192.168.0.193,169.150.246.66,TCP,751,20
2025-07-18 15:03:06,35.190.80.1,192.168.0.193,UDP,67,20
2025-07-18 15:03:06,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:07,192.168.0.193,106.8.151.228,TCP,66,20
2025-07-18 15:03:07,192.168.0.193,104.18.19.125,TCP,590,20
2025-07-18 15:03:07,192.168.0.193,104.18.19.125,TCP,590,20
2025-07-18 15:03:07,192.168.0.193,104.18.19.125,TCP,149,20
2025-07-18 15:03:07,192.168.0.193,104.18.19.125,TCP,94,20
2025-07-18 15:03:07,199.60.103.28,192.168.0.193,TCP,1254,20
2025-07-18 15:03:07,199.60.103.28,192.168.0.193,TCP,245,20
2025-07-18 15:03:07,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:03:07,192.168.0.193,199.60.103.28,TCP,66,20
2025-07-18 15:03:07,199.60.103.28,192.168.0.193,TCP,245,20
2025-07-18 15:03:07,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:07,192.168.0.193,199.60.103.28,TCP,74,20
2025-07-18 15:03:08,192.168.0.193,169.150.246.66,TCP,254,20
2025-07-18 15:03:08,192.168.0.193,169.150.246.66,TCP,365,20
2025-07-18 15:03:08,35.190.80.1,192.168.0.193,TCP,133,20
2025-07-18 15:03:08,192.168.0.193,35.190.80.1,TCP,93,20
2025-07-18 15:03:08,192.168.0.193,35.190.80.1,TCP,89,20
2025-07-18 15:03:08,192.168.0.193,169.150.246.66,TCP,348,20
2025-07-18 15:03:08,192.168.0.193,169.150.246.66,TCP,1247,20
2025-07-18 15:03:08,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:08,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:09,192.168.0.193,169.150.246.66,TCP,255,20
2025-07-18 15:03:09,3.228.53.199,192.168.0.193,TCP,66,20
2025-07-18 15:03:09,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:09,104.18.19.125,192.168.0.193,TCP,54,20
2025-07-18 15:03:09,104.18.19.125,192.168.0.193,TCP,54,20
2025-07-18 15:03:10,35.190.80.1,192.168.0.193,TCP,54,20
2025-07-18 15:03:10,35.190.80.1,192.168.0.193,TCP,54,20
2025-07-18 15:03:10,192.168.0.193,54.224.0.248,TCP,66,20
2025-07-18 15:03:10,192.168.0.193,169.150.246.66,TCP,154,20
2025-07-18 15:03:10,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:10,169.150.246.66,192.168.0.193,TCP,54,20
2025-07-18 15:03:10,52.22.134.4,192.168.0.193,TCP,66,20
2025-07-18 15:03:10,192.168.0.193,169.150.246.66,TCP,154,20
2025-07-18 15:03:10,192.168.0.193,169.150.246.66,TCP,1224,20
2025-07-18 15:03:11,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:11,192.168.0.193,169.150.246.66,TCP,545,20
2025-07-18 15:03:11,192.168.0.193,169.150.246.66,TCP,1254,20
2025-07-18 15:03:11,192.168.0.193,169.150.246.66,TCP,601,20
2025-07-18 15:03:11,169.150.246.66,192.168.0.193,TCP,54,20
