srv_diff_host_rate,num_outbound_cmds,dst_host_srv_rerror_rate,su_attempted,num_shells,flag,Label,dst_host_serror_rate,srv_count,num_file_creations,src_bytes,dst_host_srv_serror_rate,dst_host_srv_diff_host_rate,num_access_files,num_compromised,serror_rate,is_host_login,num_failed_logins,dst_host_srv_count,dst_host_same_srv_rate,service,dst_host_count,wrong_fragment,dst_host_same_src_port_rate,land,rerror_rate,num_root,dst_host_diff_srv_rate,root_shell,srv_rerror_rate,logged_in,hot,duration,urgent,dst_host_rerror_rate,diff_srv_rate,count,dst_bytes,is_guest_login,same_srv_rate,protocol_type,srv_serror_rate
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,1543,0.0,0.01,0,0,0.0,0,0,208,1.0,smtp,47,0,0.02,0,0.0,0,0.0,0,0.0,1,0,5,0,0.0,0.0,1,404,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,29,0,224,0.0,0.0,0,0,0.03,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,29,2019,0,1.0,tcp,0.03
0.0,0,1.0,0,0,REJ,Malicious,0.0,13,0,0,0.0,0.0,0,0,0.0,0,0,13,0.05,private,255,0,0.0,0,1.0,0,0.07,0,1.0,0,0,0,0,1.0,0.06,237,0,0,0.05,tcp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.03,3,0,1,0.0,0.0,0,0,0.0,0,0,3,0.01,private,255,0,0.28,0,0.0,0,0.75,0,0.0,0,0,0,0,0.69,0.38,8,0,0,0.38,udp,0.0
0.01,0,0.0,0,0,SF,Benign,0.0,227,0,43,0.0,0.0,0,0,0.0,0,0,255,1.0,domain_u,255,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,147,129,0,1.0,udp,0.0
0.11,0,0.0,0,0,SF,Benign,0.0,38,0,201,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,35,458,0,1.0,tcp,0.0
0.01,0,0.0,0,0,SF,Benign,0.0,139,0,44,0.0,0.0,0,0,0.0,0,0,228,0.89,domain_u,255,0,0.01,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,137,81,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,1.0,0,0,4,0.02,private,255,0,0.0,0,0.0,0,0.09,0,0.0,0,0,0,0,0.0,0.06,133,0,0,0.03,tcp,1.0
0.0,0,0.0,0,0,SF,Malicious,0.03,7,0,1,0.0,0.0,0,0,0.0,0,0,7,0.03,domain_u,255,0,0.11,0,0.0,0,0.9,0,0.0,0,0,0,0,0.86,0.12,25,0,0,0.28,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,6,0,0,1.0,0.0,0,0,1.0,0,0,6,0.02,vmnet,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.06,282,0,0,0.02,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,11,0,217,0.0,0.02,0,0,0.0,0,0,255,1.0,http,58,0,0.02,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,11,7173,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,308,0.0,0.0,1,0,0.0,0,0,244,0.96,http,255,0,0.0,0,0.0,0,0.02,0,0.0,1,0,0,0,0.0,0.0,1,2698,0,1.0,tcp,0.0
0.18,0,0.0,0,0,SF,Benign,0.0,11,0,327,0.0,0.08,0,0,0.0,0,0,255,1.0,http,11,0,0.09,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,10,5402,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,182,0.0,0.0,0,0,0.0,0,0,23,0.09,urp_i,255,0,0.11,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,1.0,2,0,0,0.5,icmp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,216,0.0,0.05,0,0,0.0,0,0,251,1.0,http,36,0,0.03,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,2,5491,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,30,0.0,0.0,0,0,0.0,0,0,179,1.0,ecr_i,179,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,2,0,0,1.0,icmp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,16,0,224,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,16,8230,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,17,0,0,1.0,0.0,0,0,1.0,0,0,10,0.04,private,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.05,148,0,0,0.11,tcp,1.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,14,0,0,0.0,0.0,0,0,0.0,0,0,14,0.05,hostnames,255,0,0.0,0,1.0,0,0.08,0,1.0,0,0,0,0,1.0,0.06,231,0,0,0.06,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.27,17,0,5558,0.31,0.0,0,0,0.0,0,0,64,0.25,ftp_data,255,0,0.16,0,0.0,0,0.02,0,0.0,1,0,0,0,0.0,0.0,17,0,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.11,1,0,0,0.0,0.0,0,0,0.08,0,0,1,0.0,other,255,0,0.0,0,0.89,0,1.0,0,1.0,0,0,0,0,0.89,1.0,438,0,0,0.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,7,0,0,1.0,0.0,0,0,1.0,0,0,7,0.03,systat,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.06,231,0,0,0.03,tcp,1.0
0.18,0,0.0,0,0,SF,Benign,0.0,11,0,318,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,10,370,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,15,0,246,0.0,0.04,0,0,0.0,0,0,255,1.0,http,15,0,0.07,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,15,993,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Benign,0.0,1,0,0,0.0,0.26,0,0,0.0,0,0,43,1.0,http,10,0,0.1,0,1.0,0,0.0,0,1.0,0,0,0,0,1.0,0.0,1,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,748,0.0,0.04,0,0,0.0,0,0,54,0.04,ftp_data,28,0,0.04,0,0.0,9,0.11,0,0.0,1,0,0,0,0.0,0.0,1,0,0,1.0,tcp,0.0
0.0,0,1.0,0,0,RSTR,Malicious,0.0,2,0,1,0.0,0.0,0,0,0.0,0,0,2,0.01,private,255,0,1.0,0,1.0,0,0.82,0,1.0,0,0,31829,0,1.0,0.0,2,0,0,1.0,tcp,0.0
0.0,0,1.0,0,0,RSTO,Malicious,0.0,15,0,0,0.0,0.0,0,0,0.0,0,0,15,0.06,uucp,255,0,0.0,0,1.0,0,0.06,0,1.0,0,0,0,0,1.0,0.06,135,0,0,0.11,tcp,0.0
0.01,0,0.0,0,0,SF,Benign,0.0,147,0,45,0.0,0.0,0,0,0.0,0,0,228,0.89,domain_u,255,0,0.01,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,145,45,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,147,0.0,0.0,0,0,0.0,0,0,1,0.0,other,255,0,1.0,0,0.0,0,0.7,0,0.0,0,0,0,0,0.0,0.67,3,0,0,0.33,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,280,0,44,0.0,0.0,0,0,0.0,0,0,254,1.0,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,280,74,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,3,0,299,0.0,0.05,0,0,0.0,0,0,255,1.0,http,35,0,0.03,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,3,3607,0,1.0,tcp,0.0
0.02,0,0.0,0,0,SF,Benign,0.0,176,0,46,0.0,0.0,0,0,0.0,0,0,254,1.0,domain_u,255,0,0.01,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,94,46,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,12,0,0,1.0,0.0,0,0,1.0,0,0,12,0.05,echo,255,0,0.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.05,297,0,0,0.04,tcp,1.0
0.0,0,0.0,0,0,SF,Malicious,0.15,511,0,1032,0.0,0.0,0,0,0.0,0,0,70,0.27,ecr_i,255,0,0.27,0,0.0,0,0.04,0,0.0,0,0,0,0,0.02,0.0,511,0,0,1.0,icmp,0.0
0.0,0,1.0,0,0,RSTR,Malicious,0.01,2,0,0,0.0,0.0,0,0,0.0,0,0,2,0.01,private,214,0,0.21,0,1.0,0,0.12,0,1.0,0,0,1,0,0.43,0.55,44,0,0,0.05,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,12,0,7280,0.0,0.06,0,0,0.0,0,0,31,0.19,ftp_data,93,0,0.19,0,0.0,0,0.06,0,0.0,1,0,0,0,0.0,0.0,12,0,0,1.0,tcp,0.0
0.0,0,1.0,0,0,RSTR,Malicious,0.03,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0.01,private,173,0,0.72,0,1.0,0,0.72,0,1.0,0,0,0,0,0.64,0.0,1,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.11,1,0,1233,0.0,0.0,0,0,0.0,0,0,29,0.11,ftp,255,0,0.0,0,0.0,0,0.02,0,0.0,1,28,3,0,0.0,0.0,1,2449,1,1.0,tcp,0.0
0.27,0,0.0,0,0,SF,Benign,0.0,11,0,338,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,9,269,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.16,15,0,1,0.0,0.0,0,0,0.0,0,0,15,0.06,private,255,0,0.2,0,0.0,0,0.81,0,0.0,0,0,0,0,0.64,0.11,28,26,0,0.54,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,20,0,0,1.0,0.0,0,0,1.0,0,0,1,0.0,private,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.06,284,0,0,0.07,tcp,1.0
0.01,0,0.0,0,0,SF,Benign,0.0,159,0,42,0.0,0.0,0,0,0.0,0,0,242,0.95,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.03,79,135,0,0.99,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,3,0,0,1.0,0.0,0,0,0.92,0,0,13,0.05,ftp_data,255,0,0.01,0,0.08,0,0.06,0,0.0,0,0,0,0,0.0,0.31,13,0,0,0.23,tcp,1.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,15,0,0,0.0,0.0,0,0,0.0,0,0,15,0.06,private,255,0,0.0,0,1.0,0,0.06,0,1.0,0,0,0,0,1.0,0.06,108,0,0,0.14,tcp,0.0
0.33,0,0.0,0,0,SF,Benign,0.0,6,0,290,0.0,0.02,0,0,0.0,0,0,255,1.0,http,120,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,4,320,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,7,0,0,0.0,0.0,0,0,0.0,0,0,7,0.03,Z39_50,255,0,0.0,0,1.0,0,0.07,0,1.0,0,0,0,0,1.0,0.06,270,0,0,0.03,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,1,0,0,1.0,0.0,0,0,1.0,0,0,1,0.0,csnet_ns,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.09,89,0,0,0.01,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,25,0,0,1.0,0.0,0,0,1.0,0,0,25,0.1,kshell,255,0,0.0,0,0.0,0,0.04,0,0.0,0,0,0,0,0.0,0.05,149,0,0,0.17,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,5,0,88,0.0,0.0,0,0,0.0,0,0,65,0.73,domain_u,89,0,0.73,0,0.0,0,0.03,0,0.0,0,0,102,0,0.0,0.0,5,34,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,10,0,230,0.0,0.04,0,0,0.0,0,0,255,1.0,http,75,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,10,505,0,1.0,tcp,0.0
0.12,0,0.0,0,0,SF,Benign,0.01,16,0,293,0.01,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,15,3542,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,3,0,305,0.0,0.0,0,0,0.0,0,0,239,0.94,http,255,0,0.0,0,0.0,0,0.02,0,0.0,1,0,0,0,0.0,0.0,3,1380,0,1.0,tcp,0.0
0.43,0,0.0,0,0,SF,Benign,0.0,7,0,42,0.0,0.0,0,0,0.0,0,0,235,0.92,domain_u,255,0,0.04,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,2,42,0,1.0,udp,0.0
0.14,0,0.0,0,0,SF,Benign,0.0,14,0,36,0.0,0.01,0,0,0.0,0,0,214,1.0,domain_u,26,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,13,0,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,166,0,46,0.0,0.0,0,0,0.0,0,0,255,1.0,domain_u,255,0,0.01,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,166,78,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,8,0,0,1.0,0.0,0,0,1.0,0,0,8,0.03,private,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.08,156,0,0,0.05,tcp,1.0
0.0,0,0.02,0,0,SF,Malicious,0.02,3,0,54540,0.02,0.0,0,1,0.0,0,0,65,1.0,http,65,0,0.02,0,0.0,0,0.0,0,0.0,1,2,0,0,0.02,0.0,3,8314,0,1.0,tcp,0.0
0.08,0,0.0,0,0,SF,Benign,0.0,25,0,228,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,11,1142,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,9,0,0,1.0,0.0,0,0,1.0,0,0,7,0.03,private,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.06,277,0,0,0.03,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,2,0,0,1.0,0.0,0,0,1.0,0,0,9,0.04,http,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.06,202,0,0,0.01,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,5,0,212,0.01,0.02,0,0,0.0,0,0,255,1.0,http,5,0,0.2,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,5,458,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,9,0,0,0.98,0.04,0,0,1.0,0,0,50,0.23,telnet,215,0,0.0,0,0.0,0,0.02,0,0.0,0,0,0,0,0.0,0.13,15,0,0,0.6,tcp,1.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,8,0,0,0.0,0.0,0,0,0.0,0,0,8,0.03,imap4,255,0,0.0,0,1.0,0,0.09,0,1.0,0,0,0,0,1.0,0.06,269,0,0,0.03,tcp,0.0
0.0,0,0.91,0,0,S3,Malicious,0.09,2,0,126,0.09,0.0,0,0,0.5,0,1,23,1.0,telnet,23,0,0.04,0,0.5,0,0.0,0,0.5,0,1,60,0,0.91,0.0,2,179,0,1.0,tcp,0.5
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,179,0.0,0.02,0,0,0.0,0,0,255,1.0,http,12,0,0.08,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,2,5592,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,105,0.0,0.0,0,0,0.0,0,0,140,0.94,private,149,0,0.01,0,0.0,0,0.02,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,8,0,0,1.0,0.0,0,0,1.0,0,0,8,0.03,private,255,0,0.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.05,119,0,0,0.07,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.29,2,0,37,0.0,0.07,0,0,0.0,0,0,43,0.21,ftp_data,14,0,0.21,0,0.0,0,0.21,0,0.0,1,0,0,0,0.0,0.0,2,0,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,20,0,0,0.0,0.0,0,0,0.0,0,0,20,0.08,uucp_path,255,0,0.0,0,1.0,0,0.07,0,1.0,0,0,0,0,1.0,0.06,289,0,0,0.07,tcp,0.0
0.18,0,0.0,0,0,SF,Benign,0.0,11,0,342,0.0,0.01,0,0,0.0,0,0,255,1.0,http,229,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,5,2156,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,11,0,0,0.0,0.0,0,0,0.0,0,0,11,0.04,ftp_data,255,0,0.0,0,1.0,0,0.08,0,1.0,0,0,0,0,1.0,0.07,219,0,0,0.05,tcp,0.0
0.0,0,0.5,0,0,RSTR,Malicious,0.0,3,0,33580,0.0,0.0,0,0,0.0,0,0,16,1.0,http,16,0,0.06,0,1.0,0,0.0,0,1.0,1,1,12,0,0.5,0.0,3,1460,0,1.0,tcp,0.0
1.0,0,0.0,0,0,SF,Malicious,0.0,23,0,8,0.0,0.25,0,0,0.0,0,0,112,1.0,eco_i,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,icmp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,18,0,0,0.0,0.0,0,0,0.0,0,0,28,0.11,private,255,0,0.0,0,1.0,0,0.07,0,1.0,0,0,0,0,1.0,0.06,271,0,0,0.07,tcp,0.0
0.0,0,0.0,0,0,SH,Malicious,0.96,1,0,0,1.0,0.0,0,0,1.0,0,0,1,0.01,private,195,0,0.96,0,0.0,0,0.95,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,7,0,195,0.0,0.02,0,0,0.0,0,0,255,1.0,http,50,0,0.02,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,7,7121,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,85,0.0,0.0,0,0,0.0,0,0,16,0.06,urp_i,255,0,0.06,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.29,7,0,0,0.14,icmp,0.0
0.36,0,0.0,0,0,SF,Benign,0.0,11,0,291,0.0,0.06,0,0,0.0,0,0,255,1.0,http,7,0,0.14,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,2,327,0,1.0,tcp,0.0
0.02,0,0.0,0,0,SF,Benign,0.0,87,0,45,0.0,0.0,0,0,0.0,0,0,254,1.0,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,86,77,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,2,0,0,1.0,0.0,0,0,1.0,0,0,2,0.01,courier,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.07,103,0,0,0.02,tcp,1.0
0.0,0,0.0,0,0,SF,Malicious,0.0,13,0,1,0.0,0.0,0,0,0.0,0,0,13,0.16,private,81,0,0.2,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.0,13,0,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,0,0,88,0.0,0.0,0,0,0.0,0,0,225,0.88,domain_u,255,0,0.13,0,0.0,0,0.01,0,0.0,0,0,3661,0,0.0,0.0,0,17,0,0.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,192,0.0,0.0,0,0,0.0,0,0,27,0.18,ftp_data,152,0,0.18,0,0.0,0,0.03,0,0.0,0,0,0,0,0.05,0.0,2,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,1.0,0,0,4,0.02,echo,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.06,244,0,0,0.02,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,3,0,0,1.0,0.0,0,0,1.0,0,0,3,0.01,Z39_50,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.07,103,0,0,0.03,tcp,1.0
0.01,0,0.0,0,0,SF,Benign,0.0,252,0,45,0.0,0.0,0,0,0.0,0,0,220,0.86,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,248,109,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,17,0,228,0.0,0.03,0,0,0.0,0,0,255,1.0,http,59,0,0.02,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,17,753,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,19,0,191,0.0,0.03,0,0,0.0,0,0,231,1.0,http,19,0,0.05,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,19,3882,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,0.99,0,0,4,0.02,private,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.08,105,0,0,0.04,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,208,0.0,0.04,0,0,0.0,0,0,255,1.0,http,74,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,2,19680,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,10,0,0,1.0,0.0,0,0,1.0,0,0,10,0.04,ftp_data,255,0,0.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.05,146,0,0,0.07,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,328,0.0,0.04,0,0,0.0,0,0,255,1.0,http,27,0,0.04,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1,19281,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,15,0,0,0.0,0.0,0,0,0.0,0,0,15,0.06,gopher,255,0,0.0,0,1.0,0,0.07,0,1.0,0,0,0,0,1.0,0.06,231,0,0,0.06,tcp,0.0
1.0,0,0.0,0,0,SF,Benign,0.0,2,0,992,0.0,0.01,0,0,0.0,0,0,205,0.78,smtp,78,0,0.01,0,0.0,0,0.05,0,0.0,1,0,8,0,0.0,0.0,1,332,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,78,0.0,0.0,0,0,0.0,0,0,1,0.01,urp_i,139,0,0.01,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.2,10,0,0,0.1,icmp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.03,4,0,1,0.0,0.0,0,0,0.0,0,0,4,0.02,private,255,0,0.69,0,0.0,0,0.43,0,0.0,0,0,0,0,0.28,0.25,8,0,0,0.5,udp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.5,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0.0,private,255,0,0.03,0,1.0,0,0.11,0,1.0,0,0,0,0,0.04,1.0,2,0,0,0.5,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,1,0,0,1.0,0.0,0,0,1.0,0,0,1,0.0,gopher,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.07,238,0,0,0.0,tcp,1.0
0.02,0,0.0,0,0,SF,Benign,0.0,115,0,45,0.0,0.0,0,0,0.0,0,0,253,0.99,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,114,81,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,232,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,2,12922,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,188,0.0,0.05,0,0,0.0,0,0,255,1.0,http,39,0,0.03,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1,4051,0,1.0,tcp,0.0
1.0,0,0.0,0,0,SF,Benign,0.0,2,0,992,0.0,0.08,0,0,0.0,0,0,25,0.82,smtp,22,0,0.05,0,0.0,0,0.14,0,0.0,1,0,3,0,0.0,0.0,1,279,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,145,0.0,0.0,0,0,0.0,0,0,2,0.01,other,255,0,1.0,0,0.0,0,0.84,0,0.0,0,0,1380,0,0.0,0.67,3,105,0,0.67,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,147,0.0,0.0,0,0,0.0,0,0,4,0.02,other,255,0,0.98,0,0.0,0,0.67,0,0.0,0,0,2976,0,0.0,0.0,1,105,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,7,0,0,1.0,0.0,0,0,1.0,0,0,7,0.03,private,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.13,38,0,0,0.18,tcp,1.0
0.19,0,0.0,0,0,SF,Benign,0.0,37,0,217,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,16,2167,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,9,0,0,1.0,0.0,0,0,1.0,0,0,2,0.01,gopher,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,207,0,0,0.04,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,168,0,46,0.0,0.0,0,0,0.0,0,0,254,1.0,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,168,73,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,0.99,24,0,0,1.0,0.0,0,0,1.0,0,0,24,0.16,private,152,0,0.01,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.04,292,0,0,0.08,tcp,1.0
1.0,0,0.0,0,0,S2,Benign,0.1,2,0,234,0.02,0.03,0,0,1.0,0,0,255,1.0,http,10,0,0.1,0,0.0,0,0.0,0,0.0,1,1,0,0,0.0,0.0,1,0,0,1.0,tcp,0.5
0.0,0,0.0,0,0,S0,Malicious,1.0,6,0,0,1.0,0.0,0,0,1.0,0,0,7,0.03,private,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.07,107,0,0,0.06,tcp,1.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,18,0,0,0.0,0.0,0,0,0.0,0,0,18,0.07,private,255,0,0.01,0,1.0,0,0.07,0,1.0,0,0,0,0,1.0,0.07,108,0,0,0.17,tcp,0.0
